"","id_project","id_req","id_frame","id_task","desc_frameFam","num_estimate","num_estDur","num_actDur","num_logError"
"3342","F5049G6","FT7K","7FA.03","0010","7/1FA",20.1767432639884,27,2,2.31138343700016
"3343","F5049G7","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3344","F5049G7","FS5VB","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3345","F5523G27","FK1G","7FA.03","0010","7/1FA",20.1767432639884,27,15,0.296480416457894
"3346","F6971G16","CR3L","7FA.03","0010","7/1FA",20.1767432639884,27,307,-2.72231713002709
"3347","F6291G17","FW3X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3350","F6971G16","FV1Y","7FA.03","0010","7/1FA",20.1767432639884,27,307,-2.72231713002709
"3352","F6791G7","FM3NA","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3353","F6156G12","FC4N","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3354","F5596G7","FK1G","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
"3359","F5618G12","FS5VB","7FA.03","0010","7/1FA",20.1767432639884,27,10,0.701945524566058
"3360","F6156G13","CR3L","7FA.03","0010","7/1FA",20.1767432639884,27,39,-0.659031028569542
"3361","F5634G5","FS5X","7FA.03","0010","7/1FA",20.1767432639884,27,1,3.0045306175601
