id_project,id_task,num_totalHours
F6414G6,0422001,33.156
F6414G6,0434,16
F6414G6,0436,17
F6414G6,0442,1
F6414G6,0445,75.31489362
F6414G6,0445001,50.53191489
F6414G6,0463,26.87586207
F6414G6,0463001,21.08275862
F6414G6,0471,15
F6414G6,0477,12
F6414G6,0507VD,12
F6414G6,0507VDS,2.5
F6414G6,0509VD,7
F6414G6,0509VDS,1.5
F6414G6,0513,15
F6414G6,0513,15
F6414G6,0513BEE,18.5
F6414G6,0639VDS,1
F6414G6,0701,22.5
F6414G6,0701,22.5
F6414G6,0702,6.5
F6414G6,0703,11
F6414G6,0705,26.5
F6414G6,0717,21
F6414G6,0717,21
F6414G6,0719,20.5
F6414G6,0722,8.5
F6414G6,0722,8.5
F6414G6,0797,34
F6414G6,0797,34
F6414G6,0801,68
F6414G6,0801,68
F6414G6,0805001,55.5
F6414G6,0908,1
F6414G6,0909,35.5
F6414G6,0920,1
F6414G6,0924,47.5
F6414G6,0962,96.5
F6414G6,0962VDS,1
F6414G6,0969,200.812
F6414G6,0969001,153.212
F6414G6,0969VDS,1
F6414G6,1019,1
F6414G6,1026,1
F6414G6,1105,1.2
F6414G6,1121VD,2
F6414G6,1121VDS,1
F6414G6,1127001,9
F6414G6,1213VD,2
F6414G6,1213VDS,1.7
F6414G6,1214,24
F6414G6,1214,24
F6414G6,1215VD,0.5
F6414G6,1305,2
F6414G6,1331,29
F6414G6,1331,29
F6414G6,1507,38
F6414G6,1507,38
F6414G6,1643VD,3
F6414G6,1643VDS,2
F6414G6,235AVD,2
F6414G6,235AVDS,1
F6414G6,235B001,31
F6414G6,4036001,1
F6414G6,4108,32.5
F6414G6,557T,128.5
F6414G6,557TVD,7
F6414G6,557TVDS,1
F6414G6,A010,89.64204545
F6414G6,A010001,131.0113636
F6414G6,A010001,131.0113636
F6414G6,A010PC,26
F6414G6,A010PCA,25.5
F6414G6,A014,3
F6414G6,A014,3
F6414G6,A014VD,8
F6414G6,A053,35.5
F6414G6,A062,9
F6414G6,A108,6.128571429
F6414G6,A108001,6.985714286
F6414G6,A122VD,2
F6414G6,A122VDS,1
F6414G6,A160,304.4366197
F6414G6,A160001,158.6788732
F6414G6,A160VD,16
F6414G6,A160VDS,0.3
F6414G6,A209001,36.4
F6414G6,A209VDSA,1
F6414G6,A210,968.5
F6414G6,A210,968.5
F6418G3,0420,17
F6418G3,0901,1
F6418G3,0915,144
F6418G3,0961,110
F6418G3,0963,18
F6418G3,1105001,1
F6418G4,0404,116
F6418G4,A010,41.2
F6418G4,A010001,14
F6418G4,A010PC,29
F6418G4,A210001,44
F6421G5,0010,4
F6421G5,0024,6
F6421G5,0026,1
F6421G5,0404,27
F6421G6,0026,1
F6421G6,A108VDS,9
F6422G11,0701,5
F6422G11,0703,5
F6422G11,0722,5
F6422G11,1214,5.5
F6423G6,0017CIE,1
F6423G6,0124,11
F6423G6,0124BCE,4.5
F6423G6,0124KAE,4
F6423G6,0401,9.5
F6423G6,0404,10
F6423G6,0445,11.5
F6423G6,0802,8
F6423G6,0811,44.5
F6423G6,1105,2
F6423G6,A010,4
F6423G6,A010PC,7
F6423G6,A210,5
F6423G7,0100AA,1
F6424G24,0026,1
F6424G32,0026,2
F6424G32,0026,2
F6424G32,0605,5
F6424G35,0100AA,0.5
F6425G12,0026,1
F6425G12,0546VDA,6
F6425G12,0557VDA,28
F6425G12,0605VDA,8
F6425G12,1121VDA,5
F6425G12,1213VDA,6
F6425G12,1502001,54
F6425G12,235AVDA,8
F6425G26,0024001,3.5
F6425G26,0417,3
F6425G26,0705,52
F6425G26,0706,676
F6425G26,0805,11.5
F6425G26,0909,2.5
F6425G26,0972001,2
F6425G26,1604,77
F6425G26,1625,19.5
F6425G27,0010,11
F6425G27,0024,17.5
F6425G27,0100AA,1
F6425G27,0705,49
F6425G27,0705,49
F6425G27,0972,9
F6425G27,1604,57
F6425G28,0100AA,1
F6425G29,0100AA,0.5
F6425G30,0086,9
F6425G30,0086,9
F6425G30,0086LCC,8
F6425G30,0086LDC,7
F6425G30,0100AA,4
F6425G30,0124CDE,2
F6425G30,0404,3.4
F6425G30,0445,1
F6425G30,0463,1
F6425G30,0512,245
F6425G30,0701,58.5
F6425G30,0717,44
F6425G30,0805,41
F6425G30,0918,9
F6425G30,0922,1
F6425G30,0961001,3
F6425G30,0962,125.5
F6425G30,0962VDS,2.5
F6425G30,0965,140
F6425G30,1047VDS,2
F6425G30,1105,14
F6425G30,A010,22
F6425G30,A010PC,54.5
F6425G30,A019,1
F6425G30,A019VDS,1.5
F6425G30,A035,1
F6425G30,A035VDS,2
F6425G30,A062,4
F6425G30,A209VDS,8.5
F6425G30,A210,1
F6425G32,0811,87.5
F6427G2,0010,3
F6427G2,0024,8
F6427G2,0100AA,0.5
F6434G7,0017EZE,1
F6434G7,0086LZC,2
F6434G7,0100AA,1.5
F6434G7,0100TCC,10
F6434G7,0445,28.93534483
F6434G7,0445001,20.63362069
F6434G7,0445001,20.63362069
F6434G7,0463,9.357142857
F6434G7,0463001,10.375
F6434G7,0463001,10.375
F6434G7,4108,12
F6434G7,A010,36
F6434G7,A062,21.5
F6434G7,A210,42
F6434G8,0100AA,0.3
F6434G8,1301,52.5
F6434G8,1302,105.5
F6434G8,1303,90
F6434G8,1305,64
F6434G8,1331,70.5
F6434G8,1332001,23.5
F6434G8,1333,9
F6436G7,0026,0.5
F6436G7,0100AA,2
F6436G7,0507,2
F6436G7,0507VDS,12.5
F6436G7,0991,6
F6436G7,0991VDS,5
F6437G3,0086,28
F6437G3,0086,28
F6437G3,0086HDA,29
F6437G3,0086HDA,29
F6437G3,0086HDC,1
F6437G3,0100AA,1.5
F6437G3,0509001,2
F6437G3,0513,9.7
F6437G3,0566,7.2
F6437G3,0703,7
F6437G3,0719,8.3
F6437G3,0962,104
F6437G3,A010PC,9
F6437G5,0017REQ,275.5
F6437G5,0026,289.5
F6437G5,0100AA,1.5
F6437G6,0100AA,0.5
F6437G6,0103VDA,2
F6437G7,0100AA,1
F6437G7,0124,4
F6437G7,A210,16
F6438G10,0086,16
F6438G10,0100AA,3.4
F6438G10,0100SSF,2.6
F6438G10,0104,17
F6438G10,0513,32.01219512
F6438G10,0513BEE,15.96341463
F6438G10,0513LL,14.93902439
F6438G10,0637,2
F6438G10,1105,2
F6438G10,1121,2
F6438G10,1127,2
F6438G10,1159,1
F6438G10,1213,1
F6438G10,1319VDS,5
F6438G10,557T,2
F6438G10,A010,15.90909091
F6438G10,A010PC,10.81818182
F6441G11,0024,4.5
F6441G11,0086ZEC,2.5
F6441G11,A108,3
F6441G12,0811,82
F6441G12,1301,42
F6441G13,0017CIE,3
F6441G13,0124BCE,1
F6441G13,0124CGE,7.5
F6441G13,0124FLE,20
F6441G13,0445,4.5
F6441G13,0548,5
F6441G13,0802,91
F6441G13,1301,104.5
F6441G13,1302,51
F6441G13,1303,486
F6441G13,1303,486
F6441G13,1305,57.5
F6441G13,A010,21
F6441G13,A010ADE,8
F6441G13,A210,256.5
F6442G3,0010,8
F6442G3,0024,15
F6442G3,0100AA,2
F6442G3,1303,64.5
F6444G6,0010,2
F6444G6,0100AA,1.5
F6444G6,1302,91.42307692
F6444G6,1302,91.42307692
F6444G6,1302001,47.80769231
F6444G6,1303,248.1
F6444G6,1303001,113.46
F6444G6,1305001,97
F6444G7,0100AA,0.2
F6444G8,0100AA,0.3
F6444G8,0484,2
F6444G8,G002,26
F6448G1,0086E5C,1
F6448G1,0086EEC,0.5
F6448G1,0086PEC,1
F6448G1,0404,54.24137931
F6448G1,0404001,44.03448276
F6448G1,0705,8
F6448G1,0705,8
F6448G1,0797,75.5
F6448G1,0797,75.5
F6448G1,1402,265
F6448G1,1402,265
F6448G1,A010PCA,26.5
F6448G3,0086,0.5
F6448G3,0086EAC,9
F6448G3,0086ECC,8
F6448G3,0701,7
F6448G3,0703,19.5
F6453G4,0026,1
F6453G4,A010,2
F6453G4,A210,58
F6453G5,0024,6.5
F6453G5,A010,2
F6453G5,A210,1
F6455G3,0100AA,2
F6455G3,0124CTE,2.25
F6455G3,0124FLE,5.25
F6455G3,0401001,27
F6455G3,0414,5.4
F6455G3,0414ASE,5.4
F6455G3,0445,12.8
F6455G3,0463,10
F6455G3,0471001,24
F6455G3,0492,25
F6455G3,0559001,127.5
F6455G3,4108001,8
F6455G3,A010,207.5823529
F6455G3,A010001,105.3
F6455G3,A010PC,77.5
F6455G3,A014,19.5
F6455G3,A122VD,3
F6455G3,A209,40.10869565
F6455G3,A209VD,14.02173913
F6455G3,A210,207
F6458G12,0010,0.5
F6458G12,0017,19.52631579
F6458G12,0017AQE,16.10526316
F6458G12,0017CEE,16.78947368
F6458G12,0017CIE,14.73684211
F6458G12,0017DKE,16.78947368
F6458G12,0017EZE,15.42105263
F6458G12,0017GQE,18.15789474
F6458G12,0017GSE,14.73684211
F6458G12,0017HFE,17.81578947
F6458G12,0017HLE,18.15789474
F6458G12,0017PAE,16.78947368
F6458G12,0082,16
F6458G12,0086,401.5957121
F6458G12,0086,401.5957121
F6458G12,0086.3C,215.3598775
F6458G12,00860RC,229.7151608
F6458G12,0086A3C,226.7105666
F6458G12,0086ABC,215.6937213
F6458G12,0086AXC,220.0336907
F6458G12,0086AZC,215.6937213
F6458G12,0086CDCA,214.0245023
F6458G12,0086CQC,219.0321593
F6458G12,0086D1C,212.6891271
F6458G12,0086EAC,230.0490046
F6458G12,0086F2C,218.6983155
F6458G12,0086F7C,213.6906585
F6458G12,0086FWC,224.0398162
F6458G12,0086GGC,219.0321593
F6458G12,0086H2C,216.0275651
F6458G12,0086HDC,271.101072
F6458G12,0086HDC,271.101072
F6458G12,0086KYC,221.7029096
F6458G12,0086LBCA,214.0245023
F6458G12,0086LDC,220.7013783
F6458G12,0086LQC,214.6921899
F6458G12,0086LTC,213.3568147
F6458G12,0086LZC,220.3598775
F6458G12,0086LZC,220.3598775
F6458G12,0086MRC,214.0245023
F6458G12,0086MVC,215.3598775
F6458G12,0086NIC,215.3598775
F6458G12,0086NJC,5
F6458G12,0086OOCA,3
F6458G12,0086OYCA,4.5
F6458G12,0086QTCA,216.3537519
F6458G12,0086QTCA,216.3537519
F6458G12,0086RQC,215.6937213
F6458G12,0086RXC,215.0260337
F6458G12,0086TXC,215.3598775
F6458G12,0086W2C,215.6937213
F6458G12,0086XLC,214.3583461
F6458G12,0086XSC,215.0260337
F6458G12,0086ZRC,215.3598775
F6458G12,0100TCC,10
F6458G12,0104,15.5
F6458G12,0108,32
F6458G12,0124BXE,2
F6458G12,0124CHEA,4.5
F6458G12,0124FLE,6
F6458G12,0204,16
F6458G12,0244,16
F6458G12,0301,112.8506098
F6458G12,0301,112.8506098
F6458G12,0301001,94.375
F6458G12,0302,12.5
F6458G12,0306,26
F6458G12,0306,26
F6458G12,0313,25
F6458G12,0313,25
F6458G12,0314,17
F6458G12,0314,17
F6458G12,0323,12
F6458G12,0323,12
F6458G12,0331,58.28571429
F6458G12,0331,58.28571429
F6458G12,0331AQE,12
F6458G12,0331CAE,24.42857143
F6458G12,0331CAE,24.42857143
F6458G12,0331CBE,2
F6458G12,0331EHE,6
F6458G12,0331GBE,11
F6458G12,0331GCE,12
F6458G12,0331GNE,8
F6458G12,0401,75.01598746
F6458G12,0401,75.01598746
F6458G12,0401001,44.34514107
F6458G12,0401002,47.75579937
F6458G12,0404,20
F6458G12,0414,54.58088235
F6458G12,0414,54.58088235
F6458G12,0414002,21.00735294
F6458G12,0414CME,8
F6458G12,0414DVE,8
F6458G12,0415,29
F6458G12,0417,23
F6458G12,0419001,28
F6458G12,0422,78.46411483
F6458G12,0422001,50.8277512
F6458G12,0422002,45.85167464
F6458G12,0422003,47.34449761
F6458G12,0444001,18
F6458G12,0445,115.8650943
F6458G12,0445001,80.86698113
F6458G12,0445002,74.85566038
F6458G12,0463,30.31521739
F6458G12,0463,30.31521739
F6458G12,0463001,28
F6458G12,0471,14.4
F6458G12,0471001,4.8
F6458G12,0474001,8.5
F6458G12,0477,33
F6458G12,0492,9
F6458G12,0507,38.47368421
F6458G12,0507,38.47368421
F6458G12,0507VD,15.42105263
F6458G12,0509,24
F6458G12,0509VD,11
F6458G12,0513,46
F6458G12,0559001,139
F6458G12,0559002,114.2
F6458G12,0559VDA,5
F6458G12,0572,27
F6458G12,0572VD,17
F6458G12,0585,85.4
F6458G12,0585001,64.6
F6458G12,0585VD,8
F6458G12,0637,74.5
F6458G12,0637VD,8
F6458G12,0637VDS,3
F6458G12,0701,91
F6458G12,0703,110
F6458G12,0909,121
F6458G12,0915,12
F6458G12,0920,52
F6458G12,0920,52
F6458G12,0929,4
F6458G12,0929VD,11
F6458G12,0962,32.8
F6458G12,0962001,144.8
F6458G12,0962VD,6.5
F6458G12,0962VD,6.5
F6458G12,0962VDS,10
F6458G12,0972002,15
F6458G12,0976,10
F6458G12,0987,18
F6458G12,0CCC,318.5
F6458G12,1082,17.45714286
F6458G12,1082,17.45714286
F6458G12,1082VD,14.14285714
F6458G12,1090002,114.5612903
F6458G12,1090003,90.17419355
F6458G12,1090VDA,9.5
F6458G12,1103001,38
F6458G12,1105,357.6590909
F6458G12,1105,357.6590909
F6458G12,1105001,241.6185065
F6458G12,1118,106.5
F6458G12,1121,11
F6458G12,1121VD,5
F6458G12,1127,97.4
F6458G12,1127001,52.6
F6458G12,1159,68.8
F6458G12,1159001,56
F6458G12,1160001,37.5
F6458G12,1213,2
F6458G12,1213VD,9
F6458G12,1214,11
F6458G12,1261VD,7
F6458G12,1309001,29.8
F6458G12,1309002,127.4
F6458G12,1309VDA,3
F6458G12,1319001,27
F6458G12,1319003,113.4
F6458G12,1319VDA,3
F6458G12,1403,13.5
F6458G12,1604001,251.5
F6458G12,1604001,251.5
F6458G12,1634,22
F6458G12,1634VD,3.5
F6458G12,1643,13.35
F6458G12,1643VD,8.1
F6458G12,4036,6.5
F6458G12,4063001,97.5
F6458G12,4108,103.7
F6458G12,4108,103.7
F6458G12,4108001,44.675
F6458G12,557T,116.1470588
F6458G12,557T,116.1470588
F6458G12,557TVD,11.05882353
F6458G12,A004,8
F6458G12,A010,1221.75702
F6458G12,A010,1221.75702
F6458G12,A010001,909.9512137
F6458G12,A010002,788.1044741
F6458G12,A010ADE,60.1
F6458G12,A010ADE,60.1
F6458G12,A010CBM,2.9
F6458G12,A010PC,16
F6458G12,A013,22
F6458G12,A013VD,7.5
F6458G12,A014,586.1173913
F6458G12,A014,586.1173913
F6458G12,A014VD,10.80434783
F6458G12,A014VD,10.80434783
F6458G12,A019001,4
F6458G12,A040001,11.46086957
F6458G12,A040002,12.0173913
F6458G12,A041,50.4
F6458G12,A041001,12
F6458G12,A041VD,1.5
F6458G12,A053001,4
F6458G12,A062,16
F6458G12,A062,16
F6458G12,A108,4.5
F6458G12,A108VD,4
F6458G12,A122,6.428571429
F6458G12,A122,6.428571429
F6458G12,A122VD,5.857142857
F6458G12,A130001,24
F6458G12,A130VDSA,1
F6458G12,A140VDSA,1
F6458G12,A160,514.7461538
F6458G12,A160001,214.8038462
F6458G12,A160002,189.9269231
F6458G12,A160EL,124.5
F6458G12,A160VD,66.5
F6458G12,A160VD,66.5
F6458G12,A179,16
F6458G12,A204VD,4
F6458G12,A210,5
F6458G12,A268,31.2826087
F6458G12,A268001,36.5
F6458G12,A268002,35.97826087
F6462G2,0100AA,1
F6462G2,0404,33.4
F6462G2,A010,19.5
F6462G2,A010PC,34
F6462G3,0024,18.45454545
F6462G3,0024001,16.27272727
F6462G3,0024002,16.27272727
F6462G3,0404,57.5
F6462G3,0799,12
F6462G3,A010001,16
F6462G3,A010PCA,22
F6464G4,0100TCC,6
F6464G4,0124CDE,1
F6464G4,0404,9
F6464G4,0414HYE,1
F6464G4,0637,1
F6464G4,0637VDS,1
F6464G4,0805,4
F6464G4,1022VDS,1
F6464G4,1105,1.5
F6464G4,1261,2
F6464G4,557TVDS,1
F6464G4,A010,4
F6464G4,A010PC,8
F6464G4,A122,0.5
F6464G4,A122VDS,1
F6464G4,A160VDS,1
F6467G1,0017KFE,21
F6467G1,0103,35
F6467G1,0103VDA,3
F6467G1,1302,199.5
F6467G1,1302,199.5
F6467G1,1305,452.0134298
F6467G1,1305,452.0134298
F6467G1,1305001,384.5299587
F6467G1,1305002,339.6704545
F6470G7,0026,1
F6470G7,0404,74
F6470G9,0010,3
F6470G9,0024,12
F6470G9,0404,57.5
F6470G9,A010,25
F6470G9,A010PC,30
F6471G4,0024,5
F6471G4,0026,0.5
F6471G4,0086,9.714285714
F6471G4,0086FWC,5.428571429
F6471G4,0086IZC,6.857142857
F6471G4,0100AA,1.5
F6471G4,0417,2
F6471G4,0909,16.05
F6471G4,0909001,9.45
F6471G4,1022001,3
F6478G13,0024,13
F6478G13,0026,1
F6478G13,A010,3.4
F6478G13,A010002,2.6
F6478G13,A010PC,3
F6478G13,A210,27
F6478G14,0024,8.4
F6478G14,0024001,10.32
F6478G14,0026,1
F6478G14,0124PSE,1
F6478G14,A010,5.636363636
F6478G14,A010001,5.054545455
F6478G14,A210,140
F6480G3,0024,2
F6480G3,0100AA,0.5
F6482G13,0100AA,3
F6482G13,A010,2.6
F6482G13,A010001,1
F6482G13,A210,27.7
F6482G13,A210001,126.5
F6484G1,0404,12
F6484G1,0797,15
F6484G1,1301,6
F6484G1,A010,54
F6484G1,A010PC,56
F6484G2,0026,12
F6488G1,0513,52
F6488G1,A010PC,17
F6492G1,0010,4
F6492G1,0024,4
F6492G1,0797,128
F6492G1,0797,128
F6492G2,0026,0.5
F6492G2,0086,5
F6492G2,0086MVC,8
F6492G2,0086RXC,6
F6492G2,0086Z3C,7
F6492G2,0100AA,2.5
F6492G2,0401,25
F6492G2,0414,4
F6492G2,0414CME,4
F6492G2,0436,23
F6492G2,1159,22
F6492G2,1643VD,8
F6492G2,A010,7.5
F6492G2,A135,60
F6492G2,A135VD,12
F6492G2,A139,6
F6492G2,A210,82.5
F6492G4,0414,5.6
F6492G4,0414CME,8.8
F6492G4,0445,9.8
F6492G4,0463,21
F6492G4,A135VD,4.75
F6492G4,A135VDS,4
F6495G2,0010,1
F6495G3,0024,16
F6495G3,0404,31.8
F6495G3,1302,35
F6495G3,1303,207.5
F6498G11,0100AA,2
F6498G12,0010,2.5
F6498G12,0017PAE,5
F6498G12,0082,9.5
F6498G12,0086,111.5384615
F6498G12,0086EEO,50.61538462
F6498G12,0100AA,5.6
F6498G12,0100PM,8.8
F6498G12,0104,2.5
F6498G12,0124BBE,12.73529412
F6498G12,0124BFE,8.5
F6498G12,0124BTE,9.205882353
F6498G12,0124EWE,12.02941176
F6498G12,0124EXE,15.20588235
F6498G12,0204,2.5
F6498G12,0414CDE,6.285714286
F6498G12,0414CKE,7.714285714
F6498G12,0414CME,9.857142857
F6498G12,0414CPE,7.714285714
F6498G12,0415,11
F6498G12,0416,3
F6498G12,0417,26.5
F6498G12,0418,3
F6498G12,0420,20.5
F6498G12,0422,42
F6498G12,0424,4
F6498G12,0425,8
F6498G12,0434,1
F6498G12,0436,18
F6498G12,0462,1
F6498G12,0471,7
F6498G12,0474,10
F6498G12,0477,1
F6498G12,0507,9
F6498G12,0509,12
F6498G12,0512,61.37692308
F6498G12,0512BEE,30.57692308
F6498G12,0572,2
F6498G12,0929,1
F6498G12,0962,8.5
F6498G12,1121,7
F6498G12,1213,4
F6498G12,1261,3
F6498G12,1643,12.5
F6498G12,A006,4
F6498G12,A010PC,12
F6498G12,A014,14.96153846
F6498G12,A014VD,5.615384615
F6498G12,A014VDS,5.269230769
F6498G12,A108VDS,0.5
F6498G12,A160,144
F6498G13,0086,114.4148936
F6498G13,0086.6C,49.05319149
F6498G13,00861OC,49.73404255
F6498G13,0086E9C,43.94680851
F6498G13,0086MVC,49.05319149
F6498G13,0100AA,3
F6498G13,4108,8
F6498G13,A059VDS,0.5
F6498G13,A204VD,1
F6498G13,A225VD,4.2
F6498G13,A225VDS,1.8
F6498G14,0100AA,1.5
F6498G14,0404,12
F6498G14,0706,2
F6498G14,0805,58.5
F6498G14,A010,2
F6499G19,0017CIE,10
F6499G19,0017CIE,10
F6499G19,0404,27
F6499G19,0417,48
F6499G19,0909,87
F6499G19,0909,87
F6499G19,A010,32.5
F6499G19,A010PC,19
F6499G19,A010PC,19
F6499G19,A014,5
F6499G19,A014,5
F6499G19,A014VDS,1
F6499G19,A210,180.5
F6499G19,A210,180.5
F6499G20,0017CIE,3
F6499G20,0404,47
F6499G20,A010,28
F6499G20,A010PC,6
F6499G20,A014,6.5
F6499G20,A014,6.5
F6499G20,A014VDS,1
F6499G20,A210,139
F6499G20,A210,139
F6499G21,A004001,2
F6499G21,A006001,2
F6499G21,A010,22.32517483
F6499G21,A010001,26.6048951
F6499G21,A010002,30.12937063
F6499G21,A010003,24.08741259
F6499G21,A010PC,8
F6499G21,A010PCA,40
F6499G21,A210,298.0741627
F6499G21,A210,298.0741627
F6499G21,A210001,175.6818182
F6499G21,A210002,202.0550239
F6499G23,0100AA,1
F6499G23,0124001,1
F6499G23,0404,9
F6499G26,0010,40.5
F6499G26,0017,27.4516129
F6499G26,0017AQE,26.77419355
F6499G26,0017BQE,24.40322581
F6499G26,0017CCE,26.77419355
F6499G26,0017CEE,25.41935484
F6499G26,0017CIE,26.77419355
F6499G26,0017EZE,25.41935484
F6499G26,0017GQE,26.09677419
F6499G26,0017HAE,42.01612903
F6499G26,0017HFE,24.74193548
F6499G26,0017HLE,25.41935484
F6499G26,0017LAE,24.74193548
F6499G26,0017PAE,23.72580645
F6499G26,0017REQ,24.74193548
F6499G26,0017SSE,25.41935484
F6499G26,0082,26.5
F6499G26,0086.5CA,36.109375
F6499G26,0086001,6
F6499G26,00860GCA,40.8125
F6499G26,00860RCA,37.453125
F6499G26,0086A3CA,42.15625
F6499G26,0086AXCA,36.109375
F6499G26,0086AZCA,36.109375
F6499G26,0086CQCA,36.109375
F6499G26,0086D1CA,36.109375
F6499G26,0086D-CA,36.109375
F6499G26,0086EYCA,42.15625
F6499G26,0086F2CA,36.78125
F6499G26,0086FOCA,36.109375
F6499G26,0086GGCA,36.109375
F6499G26,0086HDCA,36.78125
F6499G26,0086HDEA,36.78125
F6499G26,0086LDCA,38.796875
F6499G26,0086LTCA,36.109375
F6499G26,0086LZCA,36.109375
F6499G26,0086MCCA,36.109375
F6499G26,0086MVCA,36.109375
F6499G26,0086NJCA,41.484375
F6499G26,0086RXCA,38.125
F6499G26,0086TXCA,36.109375
F6499G26,0086VCA,36.109375
F6499G26,0086W3CA,52.90625
F6499G26,0086XRCA,38.125
F6499G26,0086ZECA,40.8125
F6499G26,0086ZRCA,36.109375
F6499G26,0100AA,51.03658537
F6499G26,0100PMA,151.7682927
F6499G26,0100SSF,49.67073171
F6499G26,0104,29.5
F6499G26,0106,69
F6499G26,0124,24.73404255
F6499G26,0124BCE,17.58510638
F6499G26,0124BEE,17.58510638
F6499G26,0124BRE,15.88297872
F6499G26,0124BTE,15.88297872
F6499G26,0124CDE,16.22340426
F6499G26,0124CSEA,15.88297872
F6499G26,0124CTE,14.86170213
F6499G26,0124DCE,19.96808511
F6499G26,0124KAE,17.58510638
F6499G26,0204,3
F6499G26,0244,29.43529412
F6499G26,0244001,31.12941176
F6499G26,0301,19
F6499G26,0302001,11
F6499G26,0306,7
F6499G26,0313,4.5
F6499G26,0314,4.5
F6499G26,0323001,3
F6499G26,0331,44.38297872
F6499G26,0331AQE,19.53191489
F6499G26,0331BDEA,23.27659574
F6499G26,0331CAEA,19.53191489
F6499G26,0331CBEA,19.19148936
F6499G26,0331DEE,19.87234043
F6499G26,0331FNE,20.55319149
F6499G26,0331GBE,19.53191489
F6499G26,0331GCE,19.53191489
F6499G26,0331GRE,19.19148936
F6499G26,0401,14
F6499G26,0404,39.5
F6499G26,0414,18.77142857
F6499G26,0414001,13.62857143
F6499G26,0414ASE,23.94067797
F6499G26,0414CDE,26.65254237
F6499G26,0414CKE,21.90677966
F6499G26,0414CPE,21.90677966
F6499G26,0414CTE,23.94067797
F6499G26,0414CZE,25.97457627
F6499G26,0414DWE,18.8559322
F6499G26,0414HYE,23.94067797
F6499G26,0415,9
F6499G26,0417,25
F6499G26,0420,1
F6499G26,0422,127.7181818
F6499G26,0422001,83.31818182
F6499G26,0436,14.5
F6499G26,0442,17
F6499G26,0445,24
F6499G26,0463,16
F6499G26,0471,13
F6499G26,0474001,14
F6499G26,0477,8.5
F6499G26,0507,19.23076923
F6499G26,0507VD,8.153846154
F6499G26,0507VDRA,8.153846154
F6499G26,0509,33.57894737
F6499G26,0509VD,14.42105263
F6499G26,0509VDRA,12.36842105
F6499G26,0513,18.62068966
F6499G26,0513BEE,7.586206897
F6499G26,0572,32.81428571
F6499G26,0572VDRA,11.21428571
F6499G26,0585VDA,4.2
F6499G26,0585VDRA,6.6
F6499G26,0637,16.09090909
F6499G26,0637VD,7.363636364
F6499G26,0637VDRA,5.909090909
F6499G26,0702,9.5
F6499G26,0726,9.5
F6499G26,0797,22.6
F6499G26,0797001,21.5
F6499G26,0798,14.06086957
F6499G26,0798001,14.89565217
F6499G26,0799,15.14782609
F6499G26,0799001,14.59130435
F6499G26,0805,46.5
F6499G26,0901,12
F6499G26,0909,82
F6499G26,0915,33
F6499G26,0920,233.7
F6499G26,0924,67
F6499G26,0929VD,3.5
F6499G26,0929VDRA,5.5
F6499G26,0962,76.14516129
F6499G26,0962VD,25.67741935
F6499G26,0962VDRA,25.67741935
F6499G26,0CCC,30
F6499G26,1105,19
F6499G26,1121,3.2
F6499G26,1121VDRA,1.6
F6499G26,1127,6
F6499G26,1140001,3
F6499G26,1140VDRA,6
F6499G26,1159,5.52
F6499G26,1159001,7.44
F6499G26,1261,4
F6499G26,1261VD,4
F6499G26,1261VDRA,2.5
F6499G26,1332,17.5
F6499G26,1333,12
F6499G26,1401,52.46428571
F6499G26,1401001,82.32142857
F6499G26,1402,7
F6499G26,1409,11.91304348
F6499G26,1409001,14.69565217
F6499G26,1634001,187
F6499G26,1634VDRA,6
F6499G26,1643,16.35
F6499G26,1643001,9.15
F6499G26,1643VD,3.2
F6499G26,1643VDRA,1.6
F6499G26,40SS,2
F6499G26,4108,100
F6499G26,557T,76.25
F6499G26,557TVD,26.75
F6499G26,557TVDRA,25.375
F6499G26,969G,7
F6499G26,969M001,63
F6499G26,A004,6
F6499G26,A006,5
F6499G26,A010,268.55
F6499G26,A010ABEA,98.7875
F6499G26,A010PC,113.6375
F6499G26,A014,84.5974026
F6499G26,A014VD,41.03896104
F6499G26,A014VDRA,31.38181818
F6499G26,A040,54.28571429
F6499G26,A040VDRA,16.42857143
F6499G26,A041,6.2
F6499G26,A041VDRA,2.2
F6499G26,A053001,312.5
F6499G26,A062,9
F6499G26,A108,233.728972
F6499G26,A108VDRA,77.07850467
F6499G26,A122VD,3.2
F6499G26,A122VDRA,1.6
F6499G26,A140,29.25
F6499G26,A140VDRA,12
F6499G26,A141,4.25
F6499G26,A141VDRA,5.75
F6499G26,A148VDRA,1
F6499G26,A155VDA,3.2
F6499G26,A155VDRA,6.4
F6499G26,A160,185.56
F6499G26,A160VD,63.16
F6499G26,A160VDRA,64.52
F6499G26,A179,20.5
F6499G26,A210,440.5
F6499G26,A286,4.5
F6499G26,A287,31
F6501G10,0100AA,2
F6501G10,0401,35.5
F6501G10,0414,10.7
F6501G10,0414CTE,5.45
F6501G10,0414TJE,5.45
F6501G10,0415,17.5
F6501G10,0623,35.5
F6501G10,0644,8
F6501G10,0706,21
F6501G10,1160,44.5
F6501G10,A010,43
F6501G10,A210,50
F6501G6,0124PSE,2
F6501G8,0100AA,1
F6501G8,A010,23
F6501G8,A210,23
F6501G9,0017AQE,1
F6501G9,0017CEE,3
F6501G9,0017CIE,3
F6501G9,0017EZE,1
F6501G9,0086,8
