desc_frameFam,id_frame,id_project,id_req,id_baseReq,id_tparent,date_contractStart,date_issueFMI,desc_projectState
7/1FA,7FA.03,F6450G45,FM1K,FM1K,367A6450G045,07/04/2016,08/31/2016,Complete
7/1FA,7FA.03,F6343G4,FM1K,FM1K,367A6343G004,09/25/2013,07/30/2014,Complete
7/1FA,7FA.03,F5685G3,FM1K,FM1K,367A5685G003,01/18/2013,03/19/2013,Complete
7/1FA,7FA.03,F6559G7,FM1K,FM1K,367A6559G007,03/04/2013,05/17/2013,Complete
7/1FA,7FA.03,F6065G6,FM1K,FM1K,367A6065G006,05/15/2015,08/26/2016,Complete
7/1FA,7FA.03,F6067G11,FM1K,FM1K,367A6067G011,01/23/2013,03/13/2013,Complete
7/1FA,7FA.03,F5371G14,FM1K,FM1K,367A5371G014,06/10/2013,05/13/2014,Complete
7/1FA,7FA.03,F7084G6,FM1K,FM1K,367A7084G006,09/27/2015,04/29/2016,Complete
7/1FA,7FA.03,F7084G7,FM1K,FM1K,367A7084G007,09/27/2015,09/16/2016,Complete
7/1FA,7FA.03,F6200G12,FM1K,FM1K,367A6200G012,05/28/2013,08/14/2013,Complete
7/1FA,7FA.03,F7324G6,FM3J,FM3J,367A7324G006,05/04/2015,09/26/2016,Complete
7/1FA,7FA.03,F6781G3,FM3J,FM3J,367A6781G003,11/02/2015,03/16/2017,Active
7/1FA,7FA.03,F7324G4,FM3J,FM3J,367A7324G004,05/04/2015,01/27/2016,Complete
7/1FA,7FA.03,F7288G10,FM3N,FM3N,367A7288G010,02/17/2014,02/11/2016,Complete
7/1FA,7FA.03,F6791G6,FM3N,FM3N,367A6791G006,06/04/2012,10/11/2013,Complete
7/1FA,7FA.03,F5524G7,FM3N,FM3N,367A5524G007,11/04/2014,05/02/2016,Complete
7/1FA,7FA.03,F6404G11,FM3N,FM3N,367A6404G011,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6133G20,FM3N,FM3N,367A6133G020,09/17/2013,04/01/2014,Complete
7/1FA,7FA.03,F6843G5,FM3N,FM3N,367A6843G005,11/12/2013,03/19/2014,Complete
7/1FA,7FA.03,F7053G10,FM3N,FM3N,367A7053G010,05/02/2016,09/01/2017,Active
7/1FA,7FA.03,F7101G4,FM3N,FM3N,367A7101G004,03/08/2013,11/06/2013,Complete
7/1FA,7FA.03,F7075G9,FM3N,FM3N,367A7075G009,09/19/2014,11/03/2015,Complete
7/1FA,7FA.03,F7299G8,FM3N,FM3N,367A7299G008,08/12/2016,10/28/2016,Complete
7/1FA,7FA.03,F7288G9,FM3N,FM3N,367A7288G009,02/17/2014,09/09/2016,Complete
7/1FA,7FA.03,F7101G3,FM3N,FM3N,367A7101G003,03/06/2013,10/18/2013,Complete
7/1FA,7FA.03,F5476G8,FM3N,FM3N,367A5476G008,03/17/2014,09/03/2014,Complete
7/1FA,7FA.03,F7236G1,FM3N,FM3N,367A7236G001,04/11/2012,03/07/2013,Complete
7/1FA,7FA.03,F5476G7,FM3N,FM3N,367A5476G007,03/29/2013,09/10/2013,Complete
7/1FA,7FA.03,F6223G11,FM3N,FM3N,367A6223G011,08/03/2016,12/29/2016,Complete
7/1FA,7FA.03,F5995G5,FM4D,FM4D,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6212G15,FN2E,FN2E,#N/A,05/09/2017,09/19/2017,Active
7/1FA,7FA.03,F6402G6,FP3B,FP3B,367A6402G006,10/03/2014,10/20/2015,Complete
7/1FA,7FA.03,F5658G11,FP3B,FP3B,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6801G5,FP3B,FP3B,367A6801G005,09/16/2013,12/13/2013,Complete
7/1FA,7FA.03,F6065G6,FP3B,FP3B,367A6065G006,05/15/2015,08/26/2016,Complete
7/1FA,7FA.03,F6892G6,FP3B,FP3B,367A6892G006,01/27/2016,03/31/2017,Complete
7/1FA,7FA.03,F7266G6,FP3B,FP3B,#N/A,03/10/2017,06/16/2017,Complete
7/1FA,7FA.03,F6820G6,FP4C,FP4C,367A6820G006,10/18/2013,11/27/2013,Complete
7/1FA,7FA.03,F5991G11,FP4C,FP4C,367A5991G011,11/05/2013,11/26/2013,Complete
7/1FA,7FA.03,F6362G2,FP4C,FP4C,367A6362G002,12/23/2013,02/27/2014,Complete
7/1FA,7FA.03,F6694G17,FP4C,FP4C,367A6694G017,04/27/2016,10/18/2016,Complete
7/1FA,7FA.03,F6823G4,FP4C,FP4C,367A6823G004,07/30/2013,08/21/2013,Complete
7/1FA,7FA.03,F6820G8,FP4C,FP4C,367A6820G008,12/23/2013,02/27/2014,Complete
7/1FA,7FA.03,F7405G1,FQ2A,FQ2A,367A7405G001,11/14/2013,12/07/2015,Active
7/1FA,7FA.03,F7405G2,FQ2A,FQ2A,367A7405G002,11/15/2013,08/05/2015,Complete
7/1FA,7FA.03,F7405G1,FQ2C,FQ2C,367A7405G001,11/14/2013,12/07/2015,Active
7/1FA,7FA.03,F6175G20,FQ2C,FQ2C,#N/A,06/19/2017,09/20/2017,Active
7/1FA,7FA.03,F7405G2,FQ2C,FQ2C,367A7405G002,11/15/2013,08/05/2015,Complete
7/1FA,7FA.03,F7313G21,FR1V,FR1V,367A7313G021,08/08/2014,10/23/2014,Complete
7/1FA,7FA.03,F5834G5,FR1W,FR1W,367A5834G005,10/03/2013,11/06/2013,Complete
7/1FA,7FA.03,F6747G16,FR2G,FR2G,367A6747G016,07/18/2016,03/16/2017,Active
7/1FA,7FA.03,F7006G50,FR2G,FR2G,367A7006G050,10/17/2014,02/10/2015,Complete
7/1FA,7FA.03,F7006G51,FR2G,FR2G,367A7006G051,11/04/2014,08/17/2015,Active
7/1FA,7FA.03,F7006G40,FR2J,FR2J,367A7006G040,01/24/2013,07/08/2015,Complete
7/1FA,7FA.03,F7360G15,FR2J,FR2J,367A7360G015,01/26/2016,01/05/2017,Active
7/1FA,7FA.03,F6747G9,FR2J,FR2J,367A6747G009,06/17/2013,02/19/2014,Complete
7/1FA,7FA.03,F6747G16,FR2J,FR2J,367A6747G016,07/18/2016,03/16/2017,Active
7/1FA,7FA.03,F7236G1,FR2J,FR2J,367A7236G001,04/11/2012,03/07/2013,Complete
7/1FA,7FA.03,F7236G3,FR2J,FR2J,367A7236G003,01/21/2013,03/15/2013,Complete
7/1FA,7FA.03,F6307G3,FR2J,FR2J,367A6307G003,07/04/2014,09/30/2014,Complete
7/1FA,7FA.03,F7006G41,FR2J,FR2J,367A7006G041,01/24/2013,11/12/2014,Complete
7/1FA,7FA.03,F7053G4,FR2J,FR2J,367A7053G004,01/18/2013,05/03/2013,Complete
7/1FA,7FA.03,F7360G4,FR2J,FR2J,367A7360G004,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6791G8,FR2J,FR2J,367A6791G008,04/04/2013,12/09/2014,Active
7/1FA,7FA.03,F6065G7,FR2J,FR2J,367A6065G007,07/02/2015,11/20/2015,Active
7/1FA,7FA.03,F7066G7,FR2J,FR2J,367A7066G007,01/29/2015,03/17/2015,Complete
7/1FA,7FA.03,F7173G9,FR2J,FR2J,367A7173G009,03/23/2016,05/17/2016,Complete
7/1FA,7FA.03,F6555G2,FR2J,FR2J,367A6555G002,09/18/2013,10/01/2013,Complete
7/1FA,7FA.03,F6205G5,FR2J,FR2J,367A6205G005,04/02/2014,04/30/2014,Complete
7/1FA,7FA.03,F7006G42,FR2J,FR2J,367A7006G042,01/25/2013,02/11/2015,Active
7/1FA,7FA.03,F6049G4,FR2J,FR2J,367A6049G004,10/07/2014,10/21/2014,Complete
7/1FA,7FA.03,F6065G5,FR2J,FR2J,367A6065G005,09/04/2014,03/31/2015,Complete
7/1FA,7FA.03,F5849G5,FR2J,FR2J,367A5849G005,03/22/2015,08/02/2016,Complete
7/1FA,7FA.03,F7066G8,FR2J,FR2J,367A7066G008,03/03/2015,04/01/2015,Complete
7/1FA,7FA.03,F6184G3,FR2J,FR2J,367A6184G003,04/27/2015,05/20/2015,Complete
7/1FA,7FA.03,F6144G6,FR2J,FR2J,367A6144G006,11/25/2013,02/13/2014,Complete
7/1FA,7FA.03,F7185G2,FR2J,FR2J,367A7185G002,07/20/2013,10/10/2013,Complete
7/1FA,7FA.03,F6321G3,FR2J,FR2J,367A6321G003,03/04/2015,03/17/2015,Complete
7/1FA,7FA.03,F7173G10,FR2J,FR2J,367A7173G010,02/28/2017,04/10/2017,Complete
7/1FA,7FA.03,F7053G3,FR2J,FR2J,367A7053G003,01/18/2013,04/08/2013,Complete
7/1FA,7FA.03,F6144G3,FR2J,FR2J,367A6144G003,01/23/2013,09/19/2013,Complete
7/1FA,7FA.03,F6791G10,FR2J,FR2J,367A6791G010,07/26/2013,08/27/2013,Complete
7/1FA,7FA.03,F7236G5,FR2J,FR2J,367A7236G005,12/05/2013,03/05/2014,Complete
7/1FA,7FA.03,F6185G7,FR2J,FR2J,367A6185G007,08/12/2016,09/20/2017,Active
7/1FA,7FA.03,F6919G2,FR2V,FR2V,367A6919G002,02/27/2014,04/02/2014,Complete
7/1FA,7FA.03,F7006G42,FR2V,FR2V,367A7006G042,01/25/2013,02/11/2015,Active
7/1FA,7FA.03,F6747G16,FR2V,FR2V,367A6747G016,07/18/2016,03/16/2017,Active
7/1FA,7FA.03,F6836G7,FR2V,FR2V,367A6836G007,01/23/2014,04/01/2015,Complete
7/1FA,7FA.03,F6971G17,FR2V,FR2V,367A6971G017,10/02/2014,01/20/2017,Complete
7/1FA,7FA.03,F6464G4,FR2V,FR2V,367A6464G004,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5136G7,FR2V,FR2V,367A5136G007,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6971G13,FR2V,FR2V,367A6971G013,08/14/2014,04/26/2016,Active
7/1FA,7FA.03,F6792G5,FR2V,FR2V,367A6792G005,07/14/2016,10/12/2017,Active
7/1FA,7FA.03,F6348G18,FR2V,FR2V,367A6348G018,02/25/2016,03/01/2017,Complete
7/1FA,7FA.03,F6971G16,FR2V,FR2V,367A6971G016,09/24/2014,10/20/2016,Complete
7/1FA,7FA.03,F7006G41,FR2V,FR2V,367A7006G041,01/24/2013,11/12/2014,Complete
7/1FA,7FA.03,F6909G4,FR2V,FR2V,367A6909G004,08/04/2015,11/10/2015,Complete
7/1FA,7FA.03,F6685G7,FR2V,FR2V,367A6685G007,05/29/2014,03/09/2015,Cancel
7/1FA,7FA.03,F7006G40,FR2V,FR2V,367A7006G040,01/24/2013,07/08/2015,Complete
7/1FA,7FA.03,F6402G3,FR2V,FR2V,367A6402G003,#N/A,#N/A,#N/A
7/1FA,7FA.03,F4979G11,FR2V,FR2V,367A4979G011,02/12/2016,01/11/2017,Complete
7/1FA,7FA.03,F6791G9,FR2V,FR2V,367A6791G009,09/18/2013,03/10/2015,Complete
7/1FA,7FA.03,F6229G25,FR2V,FR2V,367A6229G025,10/29/2014,09/15/2015,Complete
7/1FA,7FA.03,F7308G10,FR2V,FR2V,#N/A,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6156G13,FR2V,FR2V,367A6156G013,06/11/2014,09/25/2014,Complete
7/1FA,7FA.03,F6880G4,FR2V,FR2V,367A6880G004,07/25/2012,03/08/2013,Complete
7/1FA,7FA.03,F6775G12,FR2V,FR2V,367A6775G012,09/09/2014,03/27/2015,Complete
7/1FA,7FA.03,F7017G11,FR2V,FR2V,367A7017G011,02/19/2016,10/18/2016,Complete
7/1FA,7FA.03,F3771G9,FR2V,FR2V,367A3771G009,06/16/2015,10/06/2015,Complete
7/1FA,7FA.03,F6666G17,FR2V,FR2V,367A6666G017,12/02/2016,09/25/2017,Active
7/1FA,7FA.03,F6836G9,FR2V,FR2V,367A6836G009,09/15/2014,03/31/2015,Complete
7/1FA,7FA.03,F5959G14,FR2V,FR2V,367A5959G014,12/22/2015,12/29/2016,Complete
7/1FA,7FA.03,F6422G11,FR2V,FR2V,367A6422G011,10/28/2016,08/28/2017,Active
7/1FA,7FA.03,F6775G10,FR2V,FR2V,367A6775G010,08/18/2014,10/16/2014,Complete
7/1FA,7FA.03,F7075G7,FR2V,FR2V,367A7075G007,05/09/2014,08/26/2014,Complete
7/1FA,7FA.03,F7336G2,FR2V,FR2V,367A7336G002,05/08/2013,10/15/2013,Complete
7/1FA,7FA.03,F7017G10,FR2V,FR2V,367A7017G010,02/19/2016,08/15/2016,Complete
7/1FA,7FA.03,F7308G6,FR2V,FR2V,367A7308G006,05/22/2015,02/26/2016,Active
7/1FA,7FA.03,F7308G9,FR2V,FR2V,367A7308G009,08/18/2016,02/23/2017,Active
7/1FA,7FA.03,F6582G6,FR2V,FR2V,367A6582G006,02/18/2016,04/13/2016,Active
7/1FA,7FA.03,F6695G19,FR2V,FR2V,367A6695G019,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6791G7,FR2V,FR2V,367A6791G007,04/08/2013,03/07/2014,Complete
7/1FA,7FA.03,F7308G7,FR2V,FR2V,367A7308G007,05/22/2015,08/24/2016,Active
7/1FA,7FA.03,F7075G9,FR2V,FR2V,367A7075G009,09/19/2014,11/03/2015,Complete
7/1FA,7FA.03,F7075G10,FR2V,FR2V,367A7075G010,09/19/2014,05/05/2015,Complete
7/1FA,7FA.03,F6791G8,FR2V,FR2V,367A6791G008,04/04/2013,12/09/2014,Active
7/1FA,7FA.03,F5932G5,FR2V,FR2V,367A5932G005,10/04/2013,12/17/2013,Complete
7/1FA,7FA.03,F6552G8,FR2V,FR2V,367A6552G008,05/17/2013,09/13/2013,Complete
7/1FA,7FA.03,F5932G10,FR2V,FR2V,367A5932G010,05/04/2015,06/24/2015,Complete
7/1FA,7FA.03,F6694G13,FR2V,FR2V,367A6694G013,12/16/2015,03/08/2016,Complete
7/1FA,7FA.03,F4275G7,FR2V,FR2V,367A4275G007,03/31/2015,08/16/2016,Complete
7/1FA,7FA.03,F7101G5,FR2V,FR2V,367A7101G005,07/22/2014,11/30/2016,Active
7/1FA,7FA.03,F6666G18,FR2V,FR2V,367A6666G018,01/11/2017,09/25/2017,Active
7/1FA,7FA.03,F4499G7,FR2V,FR2V,367A4499G007,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6791G15,FR2V,FR2V,367A6791G015,12/18/2015,10/04/2017,Active
7/1FA,7FA.03,F5658G5,FR2V,FR2V,367A5658G005,06/18/2013,10/30/2013,Complete
7/1FA,7FA.03,F6156G14,FR2V,FR2V,367A6156G014,06/26/2014,08/27/2014,Complete
7/1FA,7FA.03,F5531G4,FR2V,FR2V,367A5531G004,10/30/2015,02/18/2016,Complete
7/1FA,7FA.03,F7075G8,FR2V,FR2V,367A7075G008,09/19/2014,12/03/2014,Complete
7/1FA,7FA.03,F7006G43,FR2V,FR2V,367A7006G043,05/20/2013,05/21/2015,Complete
7/1FA,7FA.03,F6843G5,FR2V,FR2V,367A6843G005,11/12/2013,03/19/2014,Complete
7/1FA,7FA.03,F4979G9,FR2V,FR2V,367A4979G009,08/19/2015,12/22/2015,Complete
7/1FA,7FA.03,F6744G13,FR2V,FR2V,367A6744G013,10/15/2015,03/31/2016,Complete
7/1FA,7FA.03,F5658G7,FR2V,FR2V,367A5658G007,07/19/2013,11/07/2013,Complete
7/1FA,7FA.03,F6348G17,FR2V,FR2V,367A6348G017,02/23/2016,09/22/2016,Complete
7/1FA,7FA.03,F5932G6,FR2V,FR2V,367A5932G006,10/03/2013,12/17/2013,Complete
7/1FA,7FA.03,F5906G3,FR2V,FR2V,367A5906G003,06/05/2014,11/07/2014,Complete
7/1FA,7FA.03,F6685G6,FR2V,FR2V,367A6685G006,03/03/2014,10/15/2014,Complete
7/1FA,7FA.03,F6552G7,FR2V,FR2V,367A6552G007,05/30/2013,05/28/2014,Complete
7/1FA,7FA.03,F7288G12,FR2V,FR2V,367A7288G012,10/30/2014,02/16/2016,Complete
7/1FA,7FA.03,F6212G14,FS1U,FS1U,367A6212G014,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6080G16,FS1U,FS1U,367A6080G016,11/30/2016,07/25/2017,Active
7/1FA,7FA.03,F6212G13,FS1U,FS1U,367A6212G013,11/05/2015,05/05/2017,Active
7/1FA,7FA.03,F6791G12,FS2B,FS2B,367A6791G012,12/17/2013,03/26/2014,Complete
7/1FA,7FA.03,F7053G10,FS2B,FS2B,367A7053G010,05/02/2016,09/01/2017,Active
7/1FA,7FA.03,F6404G11,FS2B,FS2B,367A6404G011,#N/A,#N/A,#N/A
7/1FA,7FA.03,F7075G10,FS2B,FS2B,367A7075G010,09/19/2014,05/05/2015,Complete
7/1FA,7FA.03,F6404G10,FS2B,FS2B,367A6404G010,10/26/2015,03/24/2016,Complete
7/1FA,7FA.03,F6747G9,FS2B,FS2B,367A6747G009,06/17/2013,02/19/2014,Complete
7/1FA,7FA.03,F7075G8,FS2B,FS2B,367A7075G008,09/19/2014,12/03/2014,Complete
7/1FA,7FA.03,F5049G5,FS2B,FS2B,367A5049G005,09/22/2014,02/25/2015,Complete
7/1FA,7FA.03,F7053G5,FS2B,FS2B,367A7053G005,11/25/2015,08/31/2016,Complete
7/1FA,7FA.03,F7173G8,FS2B,FS2B,367A7173G008,12/24/2015,03/21/2016,Complete
7/1FA,7FA.03,F6836G10,FS2B,FS2B,367A6836G010,#N/A,#N/A,#N/A
7/1FA,7FA.03,F7066G9,FS2B,FS2B,367A7066G009,12/29/2015,03/02/2016,Complete
7/1FA,7FA.03,F6843G5,FS2B,FS2B,367A6843G005,11/12/2013,03/19/2014,Complete
7/1FA,7FA.03,F7075G7,FS2B,FS2B,367A7075G007,05/09/2014,08/26/2014,Complete
7/1FA,7FA.03,F7299G8,FS2B,FS2B,367A7299G008,08/12/2016,10/28/2016,Complete
7/1FA,7FA.03,F7101G4,FS2B,FS2B,367A7101G004,03/08/2013,11/06/2013,Complete
7/1FA,7FA.03,F7053G8,FS2B,FS2B,367A7053G008,04/05/2016,09/01/2017,Active
7/1FA,7FA.03,F5967G7,FS2B,FS2B,367A5967G007,09/09/2016,07/17/2017,Complete
7/1FA,7FA.03,F7075G9,FS2B,FS2B,367A7075G009,09/19/2014,11/03/2015,Complete
7/1FA,7FA.03,F5932G8,FS2S,FS2S,367A5932G008,04/01/2015,04/16/2015,Complete
7/1FA,7FA.03,F6694G13,FS2S,FS2S,367A6694G013,12/16/2015,03/08/2016,Complete
7/1FA,7FA.03,F7249G2,FS2S,FS2S,367A7249G002,02/23/2017,04/21/2017,Complete
7/1FA,7FA.03,F5525G10,FS4J,FS4J,367A5525G010,11/19/2014,03/03/2015,Complete
7/1FA,7FA.03,F6144G6,FS4J,FS4J,367A6144G006,11/25/2013,02/13/2014,Complete
7/1FA,7FA.03,F6132G12,FS4P,FS4P,367A6132G012,09/20/2016,07/13/2017,Active
7/1FA,7FA.03,F7360G4,FS4P,FS4P,367A7360G004,#N/A,#N/A,#N/A
7/1FA,7FA.03,FROT4G53,FS5C,FS5C,367AROT4G053,02/13/2014,05/30/2014,Complete
7/1FA,7FA.03,F6224G15,FS5C,FS5C,367A6224G015,05/31/2013,06/12/2014,Complete
7/1FA,7FA.03,F6212G14,FS5R,FS5R,367A6212G014,#N/A,#N/A,#N/A
7/1FA,7FA.03,F7360G15,FS5R,FS5R,367A7360G015,01/26/2016,01/05/2017,Active
7/1FA,7FA.03,F6212G13,FS5R,FS5R,367A6212G013,11/05/2015,05/05/2017,Active
7/1FA,7FA.03,F5998G9,FS5R,FS5R,367A5998G009,10/21/2014,01/08/2015,Complete
7/1FA,7FA.03,F6404G11,FS5R,FS5R,367A6404G011,#N/A,#N/A,#N/A
7/1FA,7FA.03,F7075G6,FS5R,FS5R,367A7075G006,08/22/2013,11/12/2013,Complete
7/1FA,7FA.03,F7055G7,FS5S,FS5S,367A7055G007,02/04/2013,08/14/2013,Complete
7/1FA,7FA.03,F6655G10,FS5S,FS5S,367A6655G010,02/17/2015,05/12/2015,Complete
7/1FA,7FA.03,F7313G12,FS5S,FS5S,367A7313G012,12/12/2013,03/10/2015,Complete
7/1FA,7FA.03,F5435G22,FS5S,FS5S,367A5435G022,10/01/2014,12/18/2014,Complete
7/1FA,7FA.03,F6432G7,FS5S,FS5S,367A6432G007,03/15/2017,05/12/2017,Complete
7/1FA,7FA.03,F6593G6,FS5S,FS5S,367A6593G006,05/16/2014,08/20/2014,Complete
7/1FA,7FA.03,F7006G35,FS5S,FS5S,367A7006G035,11/21/2012,03/19/2013,Complete
7/1FA,7FA.03,F5944G7,FS5S,FS5S,367A5944G007,10/28/2013,03/20/2014,Complete
7/1FA,7FA.03,F6467G1,FS5S,FS5S,367A6467G001,09/27/2013,04/25/2014,Complete
7/1FA,7FA.03,FROT4G51,FS5S,FS5S,367AROT4G051,02/13/2014,05/20/2014,Complete
7/1FA,7FA.03,F3668G3,FS5S,FS5S,367A3668G003,12/19/2014,02/13/2015,Complete
7/1FA,7FA.03,F3668G4,FS5S,FS5S,367A3668G004,12/19/2014,03/05/2015,Complete
7/1FA,7FA.03,F5998G9,FS5S,FS5S,367A5998G009,10/21/2014,01/08/2015,Complete
7/1FA,7FA.03,F6823G6,FS5S,FS5S,367A6823G006,06/15/2016,07/28/2016,Complete
7/1FA,7FA.03,F6224G15,FS5S,FS5S,367A6224G015,05/31/2013,06/12/2014,Complete
7/1FA,7FA.03,F5525G15,FS5S,FS5S,367A5525G015,10/26/2015,02/10/2016,Complete
7/1FA,7FA.03,F5525G16,FS5S,FS5S,367A5525G016,10/30/2015,03/17/2016,Complete
7/1FA,7FA.03,F6402G8,FS5S,FS5S,367A6402G008,09/28/2015,05/01/2017,Active
7/1FA,7FA.03,F7313G11,FS5S,FS5S,367A7313G011,12/12/2013,10/07/2014,Complete
7/1FA,7FA.03,F6823G7,FS5S,FS5S,#N/A,05/22/2017,07/10/2017,Complete
7/1FA,7FA.03,F7308G2,FS5S,FS5S,367A7308G002,12/05/2012,03/27/2013,Complete
7/1FA,7FA.03,F6345G14,FS5S,FS5S,367A6345G014,03/29/2016,07/14/2016,Complete
7/1FA,7FA.03,F7006G53,FS5S,FS5S,367A7006G053,12/09/2015,03/24/2016,Active
7/1FA,7FA.03,F6983G18,FS5S,FS5S,367A6983G018,12/25/2014,05/18/2015,Complete
7/1FA,7FA.03,F6362G3,FS5T,FS5T,367A6362G003,#N/A,#N/A,#N/A
7/1FA,7FA.03,F6909G5,FS5T,FS5T,367A6909G005,10/27/2015,02/18/2016,Complete
7/1FA,7FA.03,F7360G1,FS5V,FS5V,367A7360G001,10/02/2014,05/11/2015,Complete
7/1FA,7FA.03,F6590G04,FS5V,FS5V,367A6590G004,11/17/2014,03/16/2015,Complete
7/1FA,7FA.03,F5476G7,FS5W,FS5W,367A5476G007,03/29/2013,09/10/2013,Complete
7/1FA,7FA.03,FROT4G63,FS5W,FS5W,367AROT4G063,03/13/2015,05/18/2015,Complete
7/1FA,7FA.03,F7312G6,FS5W,FS5W,367A7312G006,12/02/2013,01/28/2014,Complete
7/1FA,7FA.03,F7299G8,FS5W,FS5W,367A7299G008,08/12/2016,10/28/2016,Complete
7/1FA,7FA.03,F6351G6,FS5W,FS5W,367A6351G006,12/28/2012,04/30/2013,Complete
7/1FA,7FA.03,F6212G13,FS5W,FS5W,367A6212G013,11/05/2015,05/05/2017,Active
7/1FA,7FA.03,F6694G16,FS5W,FS5W,367A6694G016,04/18/2016,05/25/2017,Active
7/1FA,7FA.03,F6322G13,FS5W,FS5W,367A6322G013,05/29/2014,09/29/2014,Complete
7/1FA,7FA.03,F6322G12,FS5W,FS5W,367A6322G012,05/29/2014,08/26/2014,Complete
7/1FA,7FA.03,F6212G14,FS5W,FS5W,367A6212G014,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5959G14,FS5W,FS5W,367A5959G014,12/22/2015,12/29/2016,Complete
7/1FA,7FA.03,F6823G5,FS5W,FS5W,367A6823G005,09/23/2015,01/13/2017,Complete
7/1FA,7FA.03,F6080G16,FS5W,FS5W,367A6080G016,11/30/2016,07/25/2017,Active
7/1FA,7FA.03,F5944G8,FS5X,FS5X,#N/A,06/16/2017,08/09/2017,Active
7/1FA,7FA.03,F6122G5,FS5X,FS5X,367A6122G005,03/13/2014,05/13/2014,Complete
7/1FA,7FA.03,F7066G10,FS5X,FS5X,367A7066G010,06/27/2016,02/16/2017,Active
7/1FA,7FA.03,F5524G7,FS5X,FS5X,367A5524G007,11/04/2014,05/02/2016,Complete
7/1FA,7FA.03,F7299G3,FS5X,FS5X,367A7299G003,11/05/2012,04/03/2013,Complete
7/1FA,7FA.03,F6775G9,FS5X,FS5X,367A6775G009,07/23/2013,10/16/2014,Complete
7/1FA,7FA.03,F6422G11,FS5X,FS5X,367A6422G011,10/28/2016,08/28/2017,Active
7/1FA,7FA.03,F6747G16,FS5X,FS5X,367A6747G016,07/18/2016,03/16/2017,Active
7/1FA,7FA.03,F6341G7,FS5X,FS5X,367A6341G007,02/03/2016,10/12/2016,Complete
7/1FA,7FA.03,F5786G13,FS5X,FS5X,367A5786G013,07/30/2015,11/10/2015,Complete
7/1FA,7FA.03,F6909G7,FS5X,FS5X,367A6909G007,#N/A,#N/A,#N/A
7/1FA,7FA.03,F7053G10,FS5X,FS5X,367A7053G010,05/02/2016,09/01/2017,Active
7/1FA,7FA.03,F7173G6,FS5X,FS5X,367A7173G006,08/17/2015,11/04/2015,Complete
7/1FA,7FA.03,F6369G13,FS5X,FS5X,367A6369G013,02/25/2016,09/19/2016,Complete
7/1FA,7FA.03,F5634G5,FS5X,FS5X,367A5634G005,03/14/2014,05/14/2014,Complete
7/1FA,7FA.03,F6909G6,FS5X,FS5X,367A6909G006,06/22/2016,03/31/2017,Complete
7/1FA,7FA.03,F6843G5,FS5X,FS5X,367A6843G005,11/12/2013,03/19/2014,Complete
7/1FA,7FA.03,F4275G6,FS5X,FS5X,367A4275G006,03/31/2015,01/29/2016,Complete
7/1FA,7FA.03,F6441G16,FS5X,FS5X,367A6441G016,01/23/2017,03/31/2017,Complete
7/1FA,7FA.03,F6909G5,FS5X,FS5X,367A6909G005,10/27/2015,02/18/2016,Complete
7/1FA,7FA.03,F6223G11,FS5X,FS5X,367A6223G011,08/03/2016,12/29/2016,Complete
7/1FA,7FA.03,F6229G23,FS5X,FS5X,367A6229G023,09/12/2012,04/08/2013,Complete
7/1FA,7FA.03,F6369G12,FS5X,FS5X,367A6369G012,02/03/2015,04/24/2015,Complete
7/1FA,7FA.03,F6589G5,FS5X,FS5X,367A6589G005,#N/A,#N/A,#N/A
7/1FA,7FA.03,F5049G5,FS5X,FS5X,367A5049G005,09/22/2014,02/25/2015,Complete
7/1FA,7FA.03,F6666G15,FS6C,FS6C,367A6666G015,02/17/2015,08/07/2015,Complete
7/1FA,7FA.03,FROT4G84,FS6C,FS6C,367AROT4G084,02/22/2016,04/15/2016,Complete
7/1FA,7FA.03,FROT4G77,FS6C,FS6C,367AROT4G077,08/05/2015,10/22/2015,Complete
7/1FA,7FA.03,F6291G18,FS6C,FS6C,367A6291G018,11/20/2014,02/16/2015,Complete
7/1FA,7FA.03,FROT4G68,FS6C,FS6C,367AROT4G068,05/12/2015,08/28/2015,Complete
7/1FA,7FA.03,F6065G7,FS6C,FS6C,367A6065G007,07/02/2015,11/20/2015,Active
7/1FA,7FA.03,F7017G8,FS6C,FS6C,367A7017G008,11/11/2013,02/25/2014,Complete
7/1FA,7FA.03,F7010G24,FS6C,FS6C,367A7010G024,02/16/2017,04/17/2017,Complete
7/1FA,7FA.03,FROT4G66,FS6C,FS6C,367AROT4G066,04/27/2015,06/19/2015,Complete
7/1FA,7FA.03,FROT4G43,FS6C,FS6C,367AROT4G043,07/10/2013,12/17/2013,Complete
7/1FA,7FA.03,F5115G10,FS6C,FS6C,#N/A,10/07/2016,03/31/2017,Complete
